number_of_game,winner,cur_reward,avg100_reward,avgall_reward,epsilon,win3,win2,win1,avg3,avg2,avg1
3590,2,1000,2995.0,2767.50208855472,0.3508000000000715,48.0,26.0,28.999999999999996,4171.0,2368.5,2702.5
3591,3,150,2925.5,2766.773385300668,0.3506000000000715,48.0,26.0,28.999999999999996,4171.0,2368.5,2702.5
3592,0,6100,2915.5,2767.7010854439186,0.35040000000007154,48.0,26.0,28.999999999999996,4171.0,2368.5,2702.5
3593,2,150,2904.5,2766.972732331664,0.35020000000007157,48.0,26.0,28.999999999999996,4171.0,2368.5,2702.5
3594,2,950,2917.0,2766.4673157162724,0.3500000000000716,48.0,26.0,28.999999999999996,4171.0,2368.5,2702.5
3595,3,950,2917.0,2765.9621802002225,0.3498000000000716,48.0,26.0,28.999999999999996,4171.0,2368.5,2702.5
3596,2,550,2854.0,2765.34612176814,0.34960000000007163,48.0,26.0,28.999999999999996,4171.0,2368.5,2702.5
3597,2,450,2844.5,2764.702612562535,0.34940000000007165,48.0,26.0,28.999999999999996,4171.0,2368.5,2702.5
3598,0,6250,2840.0,2765.671019727702,0.3492000000000717,48.0,26.0,28.999999999999996,4171.0,2368.5,2702.5
3599,3,400,2843.5,2765.0138888888887,0.3490000000000717,48.0,26.0,28.999999999999996,4171.0,2368.5,2702.5
3600,3,1600,2856.5,2764.6903637878368,0.3488000000000717,41.0,30.0,41.0,3750.0,2965.0,3459.5
3601,2,850,2865.5,2764.1588006662964,0.34860000000007174,41.0,30.0,41.0,3750.0,2965.0,3459.5
3602,0,6450,2922.5,2765.181792950319,0.34840000000007176,41.0,30.0,41.0,3750.0,2965.0,3459.5
3603,3,-300,2917.0,2764.331298557159,0.3482000000000718,41.0,30.0,41.0,3750.0,2965.0,3459.5
3604,3,1000,2929.5,2763.8418862690705,0.3480000000000718,41.0,30.0,41.0,3750.0,2965.0,3459.5
3605,0,6900,2994.5,2764.9889073765944,0.34780000000007183,41.0,30.0,41.0,3750.0,2965.0,3459.5
3606,2,0,2925.0,2764.2223454394234,0.34760000000007185,41.0,30.0,41.0,3750.0,2965.0,3459.5
3607,2,1050,2865.5,2763.7472283813745,0.3474000000000719,41.0,30.0,41.0,3750.0,2965.0,3459.5
3608,0,7150,2869.0,2764.9625935162094,0.3472000000000719,41.0,30.0,41.0,3750.0,2965.0,3459.5
3609,3,600,2867.5,2764.3628808864264,0.3470000000000719,41.0,30.0,41.0,3750.0,2965.0,3459.5
3610,2,100,2793.5,2763.6250346164497,0.34680000000007194,41.0,30.0,41.0,3750.0,2965.0,3459.5
3611,3,150,2792.5,2762.9014396456255,0.34660000000007196,41.0,30.0,41.0,3750.0,2965.0,3459.5
3612,3,300,2732.0,2762.2197619706617,0.346400000000072,41.0,30.0,41.0,3750.0,2965.0,3459.5
3613,3,-650,2725.0,2761.2755949086886,0.346200000000072,41.0,30.0,41.0,3750.0,2965.0,3459.5
3614,2,-200,2720.5,2760.4564315352695,0.346000000000072,41.0,30.0,41.0,3750.0,2965.0,3459.5
3615,3,900,2668.0,2759.941924778761,0.34580000000007205,41.0,30.0,41.0,3750.0,2965.0,3459.5
3616,3,350,2664.5,2759.275642797899,0.34560000000007207,41.0,30.0,41.0,3750.0,2965.0,3459.5
3617,2,750,2608.0,2758.7202874516306,0.3454000000000721,41.0,30.0,41.0,3750.0,2965.0,3459.5
3618,0,6700,2665.5,2759.809339596574,0.3452000000000721,41.0,30.0,41.0,3750.0,2965.0,3459.5
3619,3,650,2664.5,2759.2265193370167,0.34500000000007214,41.0,30.0,41.0,3750.0,2965.0,3459.5
3620,2,600,2665.5,2758.6302126484397,0.34480000000007216,41.0,30.0,41.0,3750.0,2965.0,3459.5
3621,0,6950,2725.5,2759.7874102705687,0.3446000000000722,41.0,30.0,41.0,3750.0,2965.0,3459.5
3622,3,950,2662.5,2759.2878829699143,0.3444000000000722,41.0,30.0,41.0,3750.0,2965.0,3459.5
3623,0,7100,2733.0,2760.485651214128,0.3442000000000722,41.0,30.0,41.0,3750.0,2965.0,3459.5
3624,0,6500,2792.0,2761.5172413793102,0.34400000000007225,41.0,30.0,41.0,3750.0,2965.0,3459.5
3625,0,7150,2792.5,2762.7275234418094,0.34380000000007227,41.0,30.0,41.0,3750.0,2965.0,3459.5
3626,3,350,2731.0,2762.062310449407,0.3436000000000723,41.0,30.0,41.0,3750.0,2965.0,3459.5
3627,2,1100,2727.0,2761.604189636163,0.3434000000000723,41.0,30.0,41.0,3750.0,2965.0,3459.5
3628,3,850,2732.0,2761.0774317993937,0.34320000000007234,41.0,30.0,41.0,3750.0,2965.0,3459.5
3629,2,250,2733.5,2760.3856749311294,0.34300000000007236,41.0,30.0,41.0,3750.0,2965.0,3459.5
3630,0,7050,2801.5,2761.567061415588,0.3428000000000724,41.0,30.0,41.0,3750.0,2965.0,3459.5
3631,3,1250,2805.0,2761.1508810572686,0.3426000000000724,41.0,30.0,41.0,3750.0,2965.0,3459.5
3632,0,6850,2866.0,2762.276355628957,0.3424000000000724,41.0,30.0,41.0,3750.0,2965.0,3459.5
3633,0,6900,2868.5,2763.4149697303246,0.34220000000007245,41.0,30.0,41.0,3750.0,2965.0,3459.5
3634,2,1100,2875.0,2762.957359009629,0.34200000000007247,41.0,30.0,41.0,3750.0,2965.0,3459.5
3635,3,1000,2813.0,2762.472497249725,0.3418000000000725,41.0,30.0,41.0,3750.0,2965.0,3459.5
3636,2,-300,2740.0,2761.630464668683,0.3416000000000725,41.0,30.0,41.0,3750.0,2965.0,3459.5
3637,2,300,2735.5,2760.9538207806486,0.34140000000007253,41.0,30.0,41.0,3750.0,2965.0,3459.5
3638,2,1200,2740.5,2760.5248694696347,0.34120000000007256,41.0,30.0,41.0,3750.0,2965.0,3459.5
3639,3,300,2675.5,2759.848901098901,0.3410000000000726,41.0,30.0,41.0,3750.0,2965.0,3459.5
3640,2,400,2611.0,2759.2007690195,0.3408000000000726,41.0,30.0,41.0,3750.0,2965.0,3459.5
3641,3,300,2605.5,2758.525535420099,0.3406000000000726,41.0,30.0,41.0,3750.0,2965.0,3459.5
3642,0,7300,2611.5,2759.77216579742,0.34040000000007264,41.0,30.0,41.0,3750.0,2965.0,3459.5
3643,3,900,2554.5,2759.261800219539,0.34020000000007267,41.0,30.0,41.0,3750.0,2965.0,3459.5
3644,0,6950,2557.0,2760.411522633745,0.3400000000000727,41.0,30.0,41.0,3750.0,2965.0,3459.5
3645,3,250,2491.5,2759.722984092156,0.3398000000000727,41.0,30.0,41.0,3750.0,2965.0,3459.5
3646,0,6850,2491.5,2760.84452975048,0.33960000000007273,41.0,30.0,41.0,3750.0,2965.0,3459.5
3647,0,6750,2496.0,2761.938048245614,0.33940000000007275,41.0,30.0,41.0,3750.0,2965.0,3459.5
3648,2,750,2494.0,2761.386681282543,0.3392000000000728,41.0,30.0,41.0,3750.0,2965.0,3459.5
3649,2,650,2431.5,2760.8082191780823,0.3390000000000728,41.0,30.0,41.0,3750.0,2965.0,3459.5
3650,2,1000,2437.5,2760.325938099151,0.3388000000000728,41.0,30.0,41.0,3750.0,2965.0,3459.5
3651,3,-100,2426.5,2759.5427163198246,0.33860000000007284,41.0,30.0,41.0,3750.0,2965.0,3459.5
3652,2,1500,2434.5,2759.1979195182043,0.33840000000007286,41.0,30.0,41.0,3750.0,2965.0,3459.5
3653,0,6300,2483.5,2760.166940339354,0.3382000000000729,41.0,30.0,41.0,3750.0,2965.0,3459.5
3654,2,500,2483.0,2759.5485636114913,0.3380000000000729,41.0,30.0,41.0,3750.0,2965.0,3459.5
3655,0,6950,2481.5,2760.694748358862,0.33780000000007293,41.0,30.0,41.0,3750.0,2965.0,3459.5
3656,3,-50,2489.5,2759.9261689909763,0.33760000000007295,41.0,30.0,41.0,3750.0,2965.0,3459.5
3657,2,100,2488.5,2759.1990158556587,0.337400000000073,41.0,30.0,41.0,3750.0,2965.0,3459.5
3658,0,6750,2484.0,2760.289696638426,0.337200000000073,41.0,30.0,41.0,3750.0,2965.0,3459.5
3659,2,450,2419.0,2759.658469945355,0.337000000000073,41.0,30.0,41.0,3750.0,2965.0,3459.5
3660,2,1200,2418.0,2759.232450150232,0.33680000000007304,41.0,30.0,41.0,3750.0,2965.0,3459.5
3661,3,1100,2359.0,2758.779355543419,0.33660000000007306,41.0,30.0,41.0,3750.0,2965.0,3459.5
3662,0,6750,2420.0,2759.86895986896,0.3364000000000731,41.0,30.0,41.0,3750.0,2965.0,3459.5
3663,0,6750,2415.0,2760.9579694323143,0.3362000000000731,41.0,30.0,41.0,3750.0,2965.0,3459.5
3664,2,-600,2399.0,2760.0409276944065,0.33600000000007313,41.0,30.0,41.0,3750.0,2965.0,3459.5
3665,0,6850,2398.5,2761.156573922531,0.33580000000007315,41.0,30.0,41.0,3750.0,2965.0,3459.5
3666,0,7100,2458.5,2762.3397872920646,0.3356000000000732,41.0,30.0,41.0,3750.0,2965.0,3459.5
3667,3,850,2397.5,2761.818429661941,0.3354000000000732,41.0,30.0,41.0,3750.0,2965.0,3459.5
3668,2,900,2397.0,2761.310983919324,0.3352000000000732,41.0,30.0,41.0,3750.0,2965.0,3459.5
3669,2,1100,2405.0,2760.858310626703,0.33500000000007324,41.0,30.0,41.0,3750.0,2965.0,3459.5
3670,0,6950,2472.0,2761.999455189322,0.33480000000007326,41.0,30.0,41.0,3750.0,2965.0,3459.5
3671,0,7300,2470.5,2763.235294117647,0.3346000000000733,41.0,30.0,41.0,3750.0,2965.0,3459.5
3672,3,450,2472.5,2762.6054995916143,0.3344000000000733,41.0,30.0,41.0,3750.0,2965.0,3459.5
3673,0,6550,2526.5,2763.6363636363635,0.3342000000000733,41.0,30.0,41.0,3750.0,2965.0,3459.5
3674,2,1300,2464.5,2763.2380952380954,0.33400000000007335,41.0,30.0,41.0,3750.0,2965.0,3459.5
3675,3,700,2465.0,2762.676822633297,0.33380000000007337,41.0,30.0,41.0,3750.0,2965.0,3459.5
3676,3,1200,2469.0,2762.251835735654,0.3336000000000734,41.0,30.0,41.0,3750.0,2965.0,3459.5
3677,2,750,2469.5,2761.704730831974,0.3334000000000734,41.0,30.0,41.0,3750.0,2965.0,3459.5
3678,3,1500,2480.0,2761.3617830932317,0.33320000000007344,41.0,30.0,41.0,3750.0,2965.0,3459.5
3679,0,6700,2547.5,2762.4320652173915,0.33300000000007346,41.0,30.0,41.0,3750.0,2965.0,3459.5
3680,3,200,2484.0,2761.7359413202935,0.3328000000000735,41.0,30.0,41.0,3750.0,2965.0,3459.5
3681,0,6800,2483.5,2762.832699619772,0.3326000000000735,41.0,30.0,41.0,3750.0,2965.0,3459.5
3682,2,150,2474.5,2762.1232690741244,0.3324000000000735,41.0,30.0,41.0,3750.0,2965.0,3459.5
3683,2,650,2480.0,2761.5499457111837,0.33220000000007355,41.0,30.0,41.0,3750.0,2965.0,3459.5
3684,0,6600,2531.0,2762.5915875169608,0.33200000000007357,41.0,30.0,41.0,3750.0,2965.0,3459.5
3685,3,350,2529.0,2761.9370591427023,0.3318000000000736,41.0,30.0,41.0,3750.0,2965.0,3459.5
3686,3,200,2459.5,2761.24220233252,0.3316000000000736,41.0,30.0,41.0,3750.0,2965.0,3459.5
3687,0,6250,2514.5,2762.1881778741867,0.33140000000007364,41.0,30.0,41.0,3750.0,2965.0,3459.5
3688,0,6150,2569.0,2763.106532935755,0.33120000000007366,41.0,30.0,41.0,3750.0,2965.0,3459.5
3689,0,6050,2620.5,2763.9972899728996,0.3310000000000737,41.0,30.0,41.0,3750.0,2965.0,3459.5
3690,0,7100,2681.5,2765.1720400975346,0.3308000000000737,41.0,30.0,41.0,3750.0,2965.0,3459.5
3691,3,1850,2698.5,2764.9241603466958,0.3306000000000737,41.0,30.0,41.0,3750.0,2965.0,3459.5
3692,3,-200,2635.5,2764.121310587598,0.33040000000007375,41.0,30.0,41.0,3750.0,2965.0,3459.5
3693,0,6200,2696.0,2765.051434759069,0.33020000000007377,41.0,30.0,41.0,3750.0,2965.0,3459.5
3694,3,350,2690.0,2764.3978349120434,0.3300000000000738,41.0,30.0,41.0,3750.0,2965.0,3459.5
3695,0,6750,2748.0,2765.4761904761904,0.3298000000000738,41.0,30.0,41.0,3750.0,2965.0,3459.5
3696,3,-500,2737.5,2764.592913172843,0.32960000000007383,41.0,30.0,41.0,3750.0,2965.0,3459.5
3697,0,7150,2804.5,2765.7787993510005,0.32940000000007386,41.0,30.0,41.0,3750.0,2965.0,3459.5
3698,0,6850,2810.5,2766.882941335496,0.3292000000000739,41.0,30.0,41.0,3750.0,2965.0,3459.5
3699,2,550,2812.0,2766.2837837837837,0.3290000000000739,41.0,30.0,41.0,3750.0,2965.0,3459.5
3700,3,300,2799.0,2765.617400702513,0.3288000000000739,39.0,38.0,34.0,3667.0,3318.5,3216.0
3701,3,200,2792.5,2764.924365207996,0.32860000000007394,39.0,38.0,34.0,3667.0,3318.5,3216.0
3702,0,7050,2798.5,2766.0815554955443,0.32840000000007397,39.0,38.0,34.0,3667.0,3318.5,3216.0
3703,2,1050,2812.0,2765.618250539957,0.328200000000074,39.0,38.0,34.0,3667.0,3318.5,3216.0
3704,3,650,2808.5,2765.0472334682863,0.328000000000074,39.0,38.0,34.0,3667.0,3318.5,3216.0
3705,0,7100,2810.5,2766.216945493794,0.32780000000007403,39.0,38.0,34.0,3667.0,3318.5,3216.0
3706,0,7000,2880.5,2767.359050445104,0.32760000000007405,39.0,38.0,34.0,3667.0,3318.5,3216.0
3707,2,-100,2869.0,2766.5857605177994,0.3274000000000741,39.0,38.0,34.0,3667.0,3318.5,3216.0
3708,0,6850,2866.0,2767.686708007549,0.3272000000000741,39.0,38.0,34.0,3667.0,3318.5,3216.0
3709,0,6800,2928.0,2768.7735849056603,0.3270000000000741,39.0,38.0,34.0,3667.0,3318.5,3216.0
3710,3,650,2933.5,2768.2026407976286,0.32680000000007414,39.0,38.0,34.0,3667.0,3318.5,3216.0
3711,0,6950,3001.5,2769.329202586207,0.32660000000007416,39.0,38.0,34.0,3667.0,3318.5,3216.0
3712,3,1000,3008.5,2768.8526797737677,0.3264000000000742,39.0,38.0,34.0,3667.0,3318.5,3216.0
3713,2,1050,3025.5,2768.389876144319,0.3262000000000742,39.0,38.0,34.0,3667.0,3318.5,3216.0
3714,0,7450,3102.0,2769.650067294751,0.32600000000007423,39.0,38.0,34.0,3667.0,3318.5,3216.0
3715,3,700,3100.0,2769.093110871905,0.32580000000007425,39.0,38.0,34.0,3667.0,3318.5,3216.0
3716,3,1500,3111.5,2768.751681463546,0.3256000000000743,39.0,38.0,34.0,3667.0,3318.5,3216.0
3717,0,7550,3179.5,2770.037654653039,0.3254000000000743,39.0,38.0,34.0,3667.0,3318.5,3216.0
3718,2,1000,3122.5,2769.5617101371336,0.3252000000000743,39.0,38.0,34.0,3667.0,3318.5,3216.0
3719,0,6800,3184.0,2770.6451612903224,0.32500000000007434,39.0,38.0,34.0,3667.0,3318.5,3216.0
3720,3,450,3182.5,2770.0214995968827,0.32480000000007436,39.0,38.0,34.0,3667.0,3318.5,3216.0
3721,2,0,3113.0,2769.2772702847933,0.3246000000000744,39.0,38.0,34.0,3667.0,3318.5,3216.0
3722,3,-100,3102.5,2768.5065807144774,0.3244000000000744,39.0,38.0,34.0,3667.0,3318.5,3216.0
3723,2,450,3036.0,2767.8839957035448,0.32420000000007443,39.0,38.0,34.0,3667.0,3318.5,3216.0
3724,2,1100,2982.0,2767.4362416107383,0.32400000000007445,39.0,38.0,34.0,3667.0,3318.5,3216.0
3725,0,6650,2977.0,2768.478260869565,0.3238000000000745,39.0,38.0,34.0,3667.0,3318.5,3216.0
3726,2,950,2983.0,2767.9903407566408,0.3236000000000745,39.0,38.0,34.0,3667.0,3318.5,3216.0
3727,2,650,2978.5,2767.422210300429,0.3234000000000745,39.0,38.0,34.0,3667.0,3318.5,3216.0
3728,2,500,2975.0,2766.8141592920356,0.32320000000007454,39.0,38.0,34.0,3667.0,3318.5,3216.0
3729,3,500,2977.5,2766.206434316354,0.32300000000007456,39.0,38.0,34.0,3667.0,3318.5,3216.0
3730,0,7200,2979.0,2767.3948003216296,0.3228000000000746,39.0,38.0,34.0,3667.0,3318.5,3216.0
3731,0,6850,3035.0,2768.4887459807073,0.3226000000000746,39.0,38.0,34.0,3667.0,3318.5,3216.0
3732,0,7000,3036.5,2769.622287704259,0.3224000000000746,39.0,38.0,34.0,3667.0,3318.5,3216.0
3733,0,6950,3037.0,2770.741831815747,0.32220000000007465,39.0,38.0,34.0,3667.0,3318.5,3216.0
3734,0,6900,3095.0,2771.847389558233,0.32200000000007467,39.0,38.0,34.0,3667.0,3318.5,3216.0
3735,0,6750,3152.5,2772.912205567452,0.3218000000000747,39.0,38.0,34.0,3667.0,3318.5,3216.0
3736,3,50,3156.0,2772.183569708322,0.3216000000000747,39.0,38.0,34.0,3667.0,3318.5,3216.0
3737,2,500,3158.0,2771.5757089352596,0.32140000000007474,39.0,38.0,34.0,3667.0,3318.5,3216.0
3738,0,7350,3219.5,2772.800213960952,0.32120000000007476,39.0,38.0,34.0,3667.0,3318.5,3216.0
3739,3,850,3225.0,2772.2860962566847,0.3210000000000748,39.0,38.0,34.0,3667.0,3318.5,3216.0
3740,3,300,3224.0,2771.6252338946806,0.3208000000000748,39.0,38.0,34.0,3667.0,3318.5,3216.0
3741,2,-400,3217.0,2770.7776590058793,0.3206000000000748,39.0,38.0,34.0,3667.0,3318.5,3216.0
3742,2,1100,3155.0,2770.3312850654556,0.32040000000007485,39.0,38.0,34.0,3667.0,3318.5,3216.0
3743,0,6900,3215.0,2771.434294871795,0.32020000000007487,39.0,38.0,34.0,3667.0,3318.5,3216.0
3744,3,950,3155.0,2770.947930574099,0.3200000000000749,39.0,38.0,34.0,3667.0,3318.5,3216.0
3745,0,7050,3223.0,2772.0902295782166,0.3198000000000749,39.0,38.0,34.0,3667.0,3318.5,3216.0
3746,2,250,3157.0,2771.4171337069656,0.31960000000007494,39.0,38.0,34.0,3667.0,3318.5,3216.0
3747,0,6650,3156.0,2772.4519743863393,0.31940000000007496,39.0,38.0,34.0,3667.0,3318.5,3216.0
3748,2,500,3153.5,2771.845825553481,0.319200000000075,39.0,38.0,34.0,3667.0,3318.5,3216.0
3749,0,7050,3217.5,2772.9866666666667,0.319000000000075,39.0,38.0,34.0,3667.0,3318.5,3216.0
3750,3,750,3215.0,2772.4473473740336,0.318800000000075,39.0,38.0,34.0,3667.0,3318.5,3216.0
3751,2,700,3223.0,2771.894989339019,0.31860000000007505,39.0,38.0,34.0,3667.0,3318.5,3216.0
3752,3,1000,3218.0,2771.4228617106314,0.31840000000007507,39.0,38.0,34.0,3667.0,3318.5,3216.0
3753,3,300,3158.0,2770.764517847629,0.3182000000000751,39.0,38.0,34.0,3667.0,3318.5,3216.0
3754,2,500,3158.0,2770.1597869507323,0.3180000000000751,39.0,38.0,34.0,3667.0,3318.5,3216.0
3755,2,1200,3100.5,2769.741746538871,0.31780000000007513,39.0,38.0,34.0,3667.0,3318.5,3216.0
3756,3,0,3101.0,2769.004524886878,0.31760000000007516,39.0,38.0,34.0,3667.0,3318.5,3216.0
3757,0,6700,3167.0,2770.0505588078763,0.3174000000000752,39.0,38.0,34.0,3667.0,3318.5,3216.0
3758,3,250,3102.0,2769.3801542963556,0.3172000000000752,39.0,38.0,34.0,3667.0,3318.5,3216.0
3759,0,7150,3169.0,2770.5452127659573,0.3170000000000752,39.0,38.0,34.0,3667.0,3318.5,3216.0
3760,3,500,3162.0,2769.9415049189047,0.31680000000007524,39.0,38.0,34.0,3667.0,3318.5,3216.0
3761,0,7050,3221.5,2771.0792131844764,0.31660000000007527,39.0,38.0,34.0,3667.0,3318.5,3216.0
3762,2,650,3160.5,2770.51554610683,0.3164000000000753,39.0,38.0,34.0,3667.0,3318.5,3216.0
3763,2,300,3096.0,2769.8591923485656,0.3162000000000753,39.0,38.0,34.0,3667.0,3318.5,3216.0
3764,0,7500,3177.0,2771.1155378486055,0.31600000000007533,39.0,38.0,34.0,3667.0,3318.5,3216.0
3765,3,1250,3121.0,2770.711630377058,0.31580000000007535,39.0,38.0,34.0,3667.0,3318.5,3216.0
3766,3,300,3053.0,2770.055747279002,0.3156000000000754,39.0,38.0,34.0,3667.0,3318.5,3216.0
3767,3,650,3051.0,2769.493099787686,0.3154000000000754,39.0,38.0,34.0,3667.0,3318.5,3216.0
3768,3,900,3051.0,2768.9970814539665,0.3152000000000754,39.0,38.0,34.0,3667.0,3318.5,3216.0
3769,0,7550,3115.5,2770.26525198939,0.31500000000007544,39.0,38.0,34.0,3667.0,3318.5,3216.0
3770,2,100,3047.0,2769.557146645452,0.31480000000007546,39.0,38.0,34.0,3667.0,3318.5,3216.0
3771,2,300,2977.0,2768.9024390243903,0.3146000000000755,39.0,38.0,34.0,3667.0,3318.5,3216.0
3772,3,500,2977.5,2768.3010866684335,0.3144000000000755,39.0,38.0,34.0,3667.0,3318.5,3216.0
3773,2,300,2915.0,2767.6470588235293,0.31420000000007553,39.0,38.0,34.0,3667.0,3318.5,3216.0
3774,2,-300,2899.0,2766.8344370860927,0.31400000000007555,39.0,38.0,34.0,3667.0,3318.5,3216.0
3775,2,0,2892.0,2766.101694915254,0.3138000000000756,39.0,38.0,34.0,3667.0,3318.5,3216.0
3776,3,900,2889.0,2765.607625099285,0.3136000000000756,39.0,38.0,34.0,3667.0,3318.5,3216.0
3777,2,0,2881.5,2764.875595553203,0.3134000000000756,39.0,38.0,34.0,3667.0,3318.5,3216.0
3778,0,7350,2940.0,2766.0889124106907,0.31320000000007564,39.0,38.0,34.0,3667.0,3318.5,3216.0
3779,0,6450,2937.5,2767.063492063492,0.31300000000007566,39.0,38.0,34.0,3667.0,3318.5,3216.0
3780,3,700,2942.5,2766.5167944988098,0.3128000000000757,39.0,38.0,34.0,3667.0,3318.5,3216.0
3781,3,50,2875.0,2765.7985193019567,0.3126000000000757,39.0,38.0,34.0,3667.0,3318.5,3216.0
3782,2,850,2882.0,2765.2920962199314,0.31240000000007573,39.0,38.0,34.0,3667.0,3318.5,3216.0
3783,3,-150,2874.0,2764.521670190275,0.31220000000007575,39.0,38.0,34.0,3667.0,3318.5,3216.0
3784,2,550,2813.5,2763.9365918097756,0.3120000000000758,39.0,38.0,34.0,3667.0,3318.5,3216.0
3785,2,950,2819.5,2763.457474907554,0.3118000000000758,39.0,38.0,34.0,3667.0,3318.5,3216.0
3786,0,6650,2884.0,2764.4837602323737,0.3116000000000758,39.0,38.0,34.0,3667.0,3318.5,3216.0
3787,2,500,2826.5,2763.8859556494194,0.31140000000007584,39.0,38.0,34.0,3667.0,3318.5,3216.0
3788,0,6750,2832.5,2764.937978358406,0.31120000000007586,39.0,38.0,34.0,3667.0,3318.5,3216.0
3789,2,-200,2770.0,2764.155672823219,0.3110000000000759,39.0,38.0,34.0,3667.0,3318.5,3216.0
3790,2,750,2706.5,2763.6243735162225,0.3108000000000759,39.0,38.0,34.0,3667.0,3318.5,3216.0
3791,0,6900,2757.0,2764.715189873418,0.3106000000000759,39.0,38.0,34.0,3667.0,3318.5,3216.0
3792,3,-100,2758.0,2763.959926179805,0.31040000000007595,39.0,38.0,34.0,3667.0,3318.5,3216.0
3793,2,750,2703.5,2763.4290985767,0.31020000000007597,39.0,38.0,34.0,3667.0,3318.5,3216.0
3794,3,950,2709.5,2762.951251646904,0.310000000000076,39.0,38.0,34.0,3667.0,3318.5,3216.0
3795,3,650,2648.5,2762.3946259220234,0.309800000000076,39.0,38.0,34.0,3667.0,3318.5,3216.0
3796,3,750,2661.0,2761.86462997103,0.30960000000007604,39.0,38.0,34.0,3667.0,3318.5,3216.0
3797,2,400,2593.5,2761.2427593470247,0.30940000000007606,39.0,38.0,34.0,3667.0,3318.5,3216.0
3798,0,6700,2592.0,2762.279547249276,0.3092000000000761,39.0,38.0,34.0,3667.0,3318.5,3216.0
3799,2,250,2589.0,2761.6184210526317,0.3090000000000761,39.0,38.0,34.0,3667.0,3318.5,3216.0
3800,0,6850,2654.5,2762.694027887398,0.3088000000000761,39.0,27.0,32.0,3594.5,2535.0,2921.5
3801,0,7000,2722.5,2763.8085218306155,0.30860000000007615,39.0,27.0,32.0,3594.5,2535.0,2921.5
3802,2,550,2657.5,2763.22640021036,0.30840000000007617,39.0,27.0,32.0,3594.5,2535.0,2921.5
3803,0,7450,2721.5,2764.458464773922,0.3082000000000762,39.0,27.0,32.0,3594.5,2535.0,2921.5
3804,2,950,2724.5,2763.9816031537453,0.3080000000000762,39.0,27.0,32.0,3594.5,2535.0,2921.5
3805,0,6150,2715.0,2764.8712559117184,0.30780000000007623,39.0,27.0,32.0,3594.5,2535.0,2921.5
3806,3,-450,2640.5,2764.026792750197,0.30760000000007626,39.0,27.0,32.0,3594.5,2535.0,2921.5
3807,0,5900,2700.5,2764.8503151260506,0.3074000000000763,39.0,27.0,32.0,3594.5,2535.0,2921.5
3808,3,1300,2645.0,2764.465739039118,0.3072000000000763,39.0,27.0,32.0,3594.5,2535.0,2921.5
3809,0,6800,2645.0,2765.524934383202,0.3070000000000763,39.0,27.0,32.0,3594.5,2535.0,2921.5
3810,3,650,2645.0,2764.969824193125,0.30680000000007634,39.0,27.0,32.0,3594.5,2535.0,2921.5
3811,2,750,2583.0,2764.4412381951734,0.30660000000007637,39.0,27.0,32.0,3594.5,2535.0,2921.5
3812,0,7250,2645.5,2765.6176239181746,0.3064000000000764,39.0,27.0,32.0,3594.5,2535.0,2921.5
3813,3,550,2640.5,2765.0367068694286,0.3062000000000764,39.0,27.0,32.0,3594.5,2535.0,2921.5
3814,0,7200,2638.0,2766.199213630406,0.30600000000007643,39.0,27.0,32.0,3594.5,2535.0,2921.5
3815,0,6700,2698.0,2767.2300838574424,0.30580000000007646,39.0,27.0,32.0,3594.5,2535.0,2921.5
3816,3,800,2691.0,2766.71469740634,0.3056000000000765,39.0,27.0,32.0,3594.5,2535.0,2921.5
3817,3,850,2624.0,2766.212676794133,0.3054000000000765,39.0,27.0,32.0,3594.5,2535.0,2921.5
3818,3,-200,2612.0,2765.4359780047134,0.3052000000000765,39.0,27.0,32.0,3594.5,2535.0,2921.5
3819,0,7100,2615.0,2766.5706806282724,0.30500000000007654,39.0,27.0,32.0,3594.5,2535.0,2921.5
3820,2,1650,2627.0,2766.2784611358284,0.30480000000007657,39.0,27.0,32.0,3594.5,2535.0,2921.5
3821,0,6850,2695.5,2767.3469387755104,0.3046000000000766,39.0,27.0,32.0,3594.5,2535.0,2921.5
3822,3,450,2701.0,2766.7407794925452,0.3044000000000766,39.0,27.0,32.0,3594.5,2535.0,2921.5
3823,3,1300,2709.5,2766.3572175732215,0.30420000000007663,39.0,27.0,32.0,3594.5,2535.0,2921.5
