number_of_game,winner,cur_reward,avg100_reward,avgall_reward,epsilon
540,0,6850,1862.5,1902.9574861367837,0.9540000000000051
541,3,550,1800.0,1900.461254612546,0.9538000000000051
542,1,-350,1788.0,1896.316758747698,0.9536000000000051
543,0,7300,1858.0,1906.25,0.9534000000000051
544,3,200,1847.5,1903.119266055046,0.9532000000000052
545,0,6600,1911.0,1911.7216117216117,0.9530000000000052
546,0,6750,1974.0,1920.5667276051188,0.9528000000000052
547,3,350,1977.0,1917.7007299270074,0.9526000000000052
548,3,1100,1986.5,1916.2112932604737,0.9524000000000052
549,2,850,1987.0,1914.2727272727273,0.9522000000000053
550,1,50,1989.0,1910.8892921960073,0.9520000000000053
551,1,650,1990.5,1908.605072463768,0.9518000000000053
552,2,450,1992.0,1905.9674502712478,0.9516000000000053
553,1,450,1993.0,1903.3393501805053,0.9514000000000054
554,2,-350,1983.0,1899.2792792792793,0.9512000000000054
555,2,0,1976.0,1895.863309352518,0.9510000000000054
556,0,7000,2041.5,1905.0269299820466,0.9508000000000054
557,0,7300,2105.5,1914.695340501792,0.9506000000000054
558,3,800,2111.5,1912.701252236136,0.9504000000000055
559,1,-350,2102.5,1908.6607142857142,0.9502000000000055
560,1,1450,2118.5,1907.8431372549019,0.9500000000000055
561,2,900,2058.5,1906.049822064057,0.9498000000000055
562,0,6200,2111.5,1913.676731793961,0.9496000000000056
563,0,5950,2169.5,1920.8333333333333,0.9494000000000056
564,2,-200,2160.5,1917.0796460176991,0.9492000000000056
565,0,6850,2225.5,1925.7950530035337,0.9490000000000056
566,2,1600,2239.5,1925.2204585537918,0.9488000000000056
567,0,6600,2301.0,1933.4507042253522,0.9486000000000057
568,1,50,2301.0,1930.140597539543,0.9484000000000057
569,0,7850,2374.5,1940.5263157894738,0.9482000000000057
570,3,650,2376.0,1938.2661996497372,0.9480000000000057
571,1,-150,2370.0,1934.6153846153845,0.9478000000000057
572,0,4600,2413.5,1939.2670157068062,0.9476000000000058
573,3,150,2352.0,1936.1498257839721,0.9474000000000058
574,0,6250,2406.0,1943.6521739130435,0.9472000000000058
575,3,550,2332.5,1941.232638888889,0.9470000000000058
576,0,6350,2385.5,1948.8734835355285,0.9468000000000059
577,3,-250,2380.5,1945.069204152249,0.9466000000000059
578,3,600,2316.5,1942.7461139896373,0.9464000000000059
579,3,800,2317.0,1940.7758620689656,0.9462000000000059
580,3,-450,2306.0,1936.6609294320137,0.946000000000006
581,2,250,2244.0,1933.7628865979382,0.945800000000006
582,1,1450,2253.0,1932.933104631218,0.945600000000006
583,0,7350,2257.0,1942.208904109589,0.945400000000006
584,2,650,2191.5,1940.0,0.945200000000006
585,3,-850,2181.5,1935.2389078498293,0.9450000000000061
586,3,800,2183.0,1933.304940374787,0.9448000000000061
587,2,-50,2188.0,1929.9319727891157,0.9446000000000061
588,1,-250,2178.5,1926.2308998302208,0.9444000000000061
589,0,6500,2177.0,1933.9830508474577,0.9442000000000061
590,2,650,2176.0,1931.8104906937394,0.9440000000000062
591,1,400,2184.5,1929.222972972973,0.9438000000000062
592,0,7150,2246.0,1938.026981450253,0.9436000000000062
593,2,-300,2247.5,1934.2592592592594,0.9434000000000062
594,0,6900,2319.0,1942.6050420168067,0.9432000000000063
595,0,6500,2378.5,1950.251677852349,0.9430000000000063
596,1,300,2311.5,1947.4874371859296,0.9428000000000063
597,1,-450,2301.5,1943.4782608695652,0.9426000000000063
598,3,450,2305.0,1940.9849749582638,0.9424000000000063
599,0,7200,2304.5,1949.75,0.9422000000000064
600,3,700,2304.0,1947.6705490848585,0.9420000000000064
601,2,650,2301.0,1945.514950166113,0.9418000000000064
602,2,1100,2307.0,1944.1127694859038,0.9416000000000064
603,0,7400,2373.5,1953.1456953642385,0.9414000000000065
604,2,550,2316.0,1950.8264462809918,0.9412000000000065
605,2,550,2252.5,1948.5148514851485,0.9410000000000065
606,3,450,2252.0,1946.0461285008237,0.9408000000000065
607,2,-200,2242.0,1942.516447368421,0.9406000000000065
608,1,1550,2254.0,1941.871921182266,0.9404000000000066
609,3,1450,2265.0,1941.0655737704917,0.9402000000000066
610,1,-350,2256.0,1937.315875613748,0.9400000000000066
611,3,1150,2198.5,1936.0294117647059,0.9398000000000066
612,2,-250,2117.0,1932.463295269168,0.9396000000000067
613,3,450,2124.0,1930.0488599348535,0.9394000000000067
614,0,7150,2183.0,1938.5365853658536,0.9392000000000067
615,0,7600,2256.0,1947.7272727272727,0.9390000000000067
616,1,250,2187.5,1944.9756888168558,0.9388000000000067
617,3,450,2173.5,1942.5566343042071,0.9386000000000068
618,1,1250,2186.5,1941.437802907916,0.9384000000000068
619,0,6600,2243.0,1948.9516129032259,0.9382000000000068
620,3,600,2243.0,1946.779388083736,0.9380000000000068
621,1,600,2241.0,1944.6141479099679,0.9378000000000069
622,3,750,2244.0,1942.6966292134832,0.9376000000000069
623,0,6550,2303.5,1950.0801282051282,0.9374000000000069
624,0,6100,2365.0,1956.72,0.9372000000000069
625,1,500,2369.0,1954.3929712460065,0.9370000000000069
626,0,6450,2428.0,1961.5629984051036,0.936800000000007
627,3,300,2422.5,1958.9171974522294,0.936600000000007
628,2,-750,2403.5,1954.610492845787,0.936400000000007
629,1,0,2328.0,1951.5079365079366,0.936200000000007
630,2,-550,2314.0,1947.5435816164818,0.936000000000007
631,2,350,2310.0,1945.01582278481,0.9358000000000071
632,0,7900,2386.0,1954.4233807266983,0.9356000000000071
633,3,1000,2388.5,1952.9179810725552,0.9354000000000071
634,2,750,2389.0,1951.023622047244,0.9352000000000071
635,1,850,2389.5,1949.2924528301887,0.9350000000000072
636,0,7050,2458.0,1957.2998430141288,0.9348000000000072
637,3,1000,2399.5,1955.7993730407522,0.9346000000000072
638,1,-150,2320.5,1952.5039123630672,0.9344000000000072
639,2,700,2257.0,1950.546875,0.9342000000000072
640,1,1200,2200.5,1949.3759750390016,0.9340000000000073
641,3,1150,2206.5,1948.1308411214952,0.9338000000000073
642,1,500,2215.0,1945.8786936236393,0.9336000000000073
643,2,-500,2137.0,1942.0807453416148,0.9334000000000073
644,1,100,2136.0,1939.2248062015503,0.9332000000000074
645,2,600,2076.0,1937.1517027863777,0.9330000000000074
646,3,1000,2018.5,1935.7032457496136,0.9328000000000074
647,2,700,2022.0,1933.7962962962963,0.9326000000000074
648,0,7400,2085.0,1942.2187981510015,0.9324000000000074
649,2,-300,2073.5,1938.7692307692307,0.9322000000000075
650,1,-150,2071.5,1935.5606758832566,0.9320000000000075
651,2,850,2073.5,1933.8957055214723,0.9318000000000075
652,1,650,2075.5,1931.9295558958652,0.9316000000000075
653,2,750,2078.5,1930.1223241590214,0.9314000000000076
654,1,-750,2074.5,1926.030534351145,0.9312000000000076
655,1,1100,2085.5,1924.7713414634147,0.9310000000000076
656,0,6750,2083.0,1932.1156773211567,0.9308000000000076
657,2,50,2010.5,1929.2553191489362,0.9306000000000076
658,0,7000,2072.5,1936.949924127466,0.9304000000000077
659,2,400,2080.0,1934.621212121212,0.9302000000000077
660,0,6450,2130.0,1941.4523449319213,0.9300000000000077
661,3,-200,2119.0,1938.2175226586103,0.9298000000000077
662,2,1250,2069.5,1937.179487179487,0.9296000000000078
663,0,6550,2075.5,1944.1265060240964,0.9294000000000078
664,2,450,2082.0,1941.8796992481202,0.9292000000000078
665,0,6700,2080.5,1949.0240240240241,0.9290000000000078
666,2,-600,2058.5,1945.2023988005997,0.9288000000000078
667,2,250,1995.0,1942.6646706586826,0.9286000000000079
668,0,7000,2064.5,1950.2242152466367,0.9284000000000079
669,0,6750,2053.5,1957.3880597014925,0.9282000000000079
670,1,-350,2043.5,1953.9493293591654,0.9280000000000079
671,2,200,2047.0,1951.3392857142858,0.927800000000008
672,0,6750,2068.5,1958.4695393759287,0.927600000000008
673,1,50,2067.5,1955.6379821958458,0.927400000000008
674,2,1150,2016.5,1954.4444444444443,0.927200000000008
675,0,6450,2075.5,1961.094674556213,0.927000000000008
676,0,6300,2075.0,1967.5036927621861,0.9268000000000081
677,3,250,2080.0,1964.9705014749263,0.9266000000000081
678,3,950,2083.5,1963.4756995581738,0.9264000000000081
679,2,700,2082.5,1961.6176470588234,0.9262000000000081
680,1,50,2087.5,1958.8105726872247,0.9260000000000081
681,0,6700,2152.0,1965.7624633431085,0.9258000000000082
682,0,8250,2220.0,1974.9633967789166,0.9256000000000082
683,3,-950,2137.0,1970.687134502924,0.9254000000000082
684,2,400,2134.5,1968.3941605839416,0.9252000000000082
685,0,7300,2216.0,1976.1661807580174,0.9250000000000083
686,2,400,2212.0,1973.871906841339,0.9248000000000083
687,2,300,2215.5,1971.4389534883721,0.9246000000000083
688,0,6900,2287.0,1978.5921625544267,0.9244000000000083
689,0,7400,2296.0,1986.4492753623188,0.9242000000000083
690,2,-300,2286.5,1983.1403762662808,0.9240000000000084
691,2,1050,2293.0,1981.791907514451,0.9238000000000084
692,3,-50,2221.0,1978.860028860029,0.9236000000000084
693,1,-100,2223.0,1975.864553314121,0.9234000000000084
694,3,850,2162.5,1974.2446043165467,0.9232000000000085
695,2,250,2100.0,1971.7672413793102,0.9230000000000085
696,1,400,2101.0,1969.5121951219512,0.9228000000000085
697,2,650,2112.0,1967.621776504298,0.9226000000000085
698,0,6850,2176.0,1974.6065808297567,0.9224000000000085
699,2,-1050,2093.5,1970.2857142857142,0.9222000000000086
700,0,6450,2151.0,1976.676176890157,0.9220000000000086
701,3,900,2153.5,1975.1424501424501,0.9218000000000086
702,3,300,2145.5,1972.7596017069702,0.9216000000000086
703,1,400,2075.5,1970.5255681818182,0.9214000000000087
704,0,7050,2140.5,1977.7304964539007,0.9212000000000087
705,2,600,2141.0,1975.7790368271956,0.9210000000000087
706,1,800,2144.5,1974.1159830268741,0.9208000000000087
707,3,-400,2142.5,1970.7627118644068,0.9206000000000087
708,3,450,2131.5,1968.6177715091678,0.9204000000000088
709,3,900,2126.0,1967.112676056338,0.9202000000000088
710,0,6900,2198.5,1974.0506329113923,0.9200000000000088
711,3,250,2189.5,1971.629213483146,0.9198000000000088
712,3,550,2197.5,1969.6353436185134,0.9196000000000089
713,3,150,2194.5,1967.0868347338935,0.9194000000000089
714,3,600,2129.0,1965.1748251748252,0.9192000000000089
715,0,6900,2122.0,1972.0670391061453,0.9190000000000089
716,1,900,2128.5,1970.5718270571826,0.9188000000000089
717,1,550,2129.5,1968.593314763231,0.918600000000009
718,2,1000,2127.0,1967.2461752433935,0.918400000000009
719,1,1200,2073.0,1966.1805555555557,0.918200000000009
720,3,250,2069.5,1963.8002773925105,0.918000000000009
721,2,350,2067.0,1961.5650969529086,0.917800000000009
722,0,6850,2128.0,1968.326417704011,0.9176000000000091
723,3,800,2070.5,1966.7127071823204,0.9174000000000091
724,0,6950,2079.0,1973.5862068965516,0.9172000000000091
725,0,6400,2138.0,1979.6831955922864,0.9170000000000091
726,0,7000,2143.5,1986.5887207702888,0.9168000000000092
727,1,950,2150.0,1985.1648351648353,0.9166000000000092
728,2,1250,2170.0,1984.156378600823,0.9164000000000092
729,3,0,2170.0,1981.4383561643835,0.9162000000000092
730,1,450,2180.0,1979.343365253078,0.9160000000000093
731,1,50,2177.0,1976.707650273224,0.9158000000000093
732,3,950,2107.5,1975.3069577080491,0.9156000000000093
733,3,250,2100.0,1972.9564032697547,0.9154000000000093
734,3,900,2101.5,1971.4965986394557,0.9152000000000093
735,1,700,2100.0,1969.7690217391305,0.9150000000000094
736,1,-300,2026.5,1966.6892808683854,0.9148000000000094
737,0,6850,2085.0,1973.3062330623306,0.9146000000000094
738,2,750,2094.0,1971.6508795669824,0.9144000000000094
739,2,200,2089.0,1969.2567567567567,0.9142000000000094
740,0,6450,2141.5,1975.3036437246963,0.9140000000000095
741,2,750,2137.5,1973.6522911051213,0.9138000000000095
742,1,1000,2142.5,1972.3418573351278,0.9136000000000095
743,1,-300,2144.5,1969.2876344086021,0.9134000000000095
744,2,700,2150.5,1967.5838926174497,0.9132000000000096
745,2,850,2153.0,1966.0857908847186,0.9130000000000096
746,3,1100,2154.0,1964.9263721552877,0.9128000000000096
747,1,750,2154.5,1963.302139037433,0.9126000000000096
748,3,800,2088.5,1961.7489986648866,0.9124000000000096
749,0,6800,2159.5,1968.2,0.9122000000000097
750,2,1350,2174.5,1967.3768308921437,0.9120000000000097
751,2,-250,2163.5,1964.4281914893618,0.9118000000000097
752,0,6350,2220.5,1970.2523240371845,0.9116000000000097
753,0,7150,2284.5,1977.1220159151194,0.9114000000000098
754,2,0,2292.0,1974.5033112582782,0.9112000000000098
755,1,-500,2276.0,1971.2301587301588,0.9110000000000098
756,0,7000,2278.5,1977.873183619551,0.9108000000000098
757,3,750,2285.5,1976.2532981530344,0.9106000000000098
758,0,6850,2284.0,1982.6745718050065,0.9104000000000099
759,2,900,2289.0,1981.25,0.9102000000000099
760,0,6900,2293.5,1987.7135348226018,0.9100000000000099
761,1,300,2298.5,1985.4986876640419,0.9098000000000099
762,3,500,2291.0,1983.5517693315858,0.90960000000001
763,3,600,2231.5,1981.7408376963351,0.90940000000001
764,2,650,2233.5,1980.0,0.90920000000001
765,3,700,2173.5,1978.3289817232376,0.90900000000001
766,2,250,2182.0,1976.0756192959582,0.90880000000001
767,2,200,2181.5,1973.7630208333333,0.9086000000000101
768,1,600,2117.5,1971.9765929778935,0.9084000000000101
769,1,1000,2060.0,1970.7142857142858,0.9082000000000101
770,3,1050,2074.0,1969.520103761349,0.9080000000000101
771,1,1100,2083.0,1968.3937823834196,0.9078000000000102
772,1,850,2024.0,1966.9469598965072,0.9076000000000102
773,2,650,2030.0,1965.2454780361757,0.9074000000000102
774,0,6950,2088.0,1971.6774193548388,0.9072000000000102
775,0,5850,2082.0,1976.6752577319587,0.9070000000000102
776,1,550,2024.5,1974.839124839125,0.9068000000000103
777,0,7050,2092.5,1981.3624678663239,0.9066000000000103
778,2,900,2092.0,1979.97432605905,0.9064000000000103
779,3,1000,2095.0,1978.7179487179487,0.9062000000000103
780,3,-450,2090.0,1975.6081946222791,0.9060000000000104
781,1,1200,2035.0,1974.616368286445,0.9058000000000104
782,2,100,1953.5,1972.2222222222222,0.9056000000000104
783,1,1200,1975.0,1971.2372448979593,0.9054000000000104
784,1,450,1975.5,1969.2993630573249,0.9052000000000104
785,0,6500,1967.5,1975.0636132315522,0.9050000000000105
786,3,-400,1959.5,1972.0457433290978,0.9048000000000105
787,3,1100,1967.5,1970.9390862944163,0.9046000000000105
788,2,250,1901.0,1968.7579214195184,0.9044000000000105
789,1,300,1830.0,1966.6455696202531,0.9042000000000106
790,2,-100,1832.0,1964.032869785082,0.9040000000000106
791,1,-200,1819.5,1961.300505050505,0.9038000000000106
792,0,7350,1893.5,1968.0958385876418,0.9036000000000106
793,3,-200,1892.5,1965.3652392947104,0.9034000000000106
794,3,700,1891.0,1963.7735849056603,0.9032000000000107
795,2,-600,1882.5,1960.5527638190954,0.9030000000000107
796,1,900,1887.5,1959.2220828105396,0.9028000000000107
797,3,100,1882.0,1956.892230576441,0.9026000000000107
798,3,50,1814.0,1954.5056320400502,0.9024000000000107
799,3,500,1829.5,1952.6875,0.9022000000000108
800,2,1250,1777.5,1951.8102372034957,0.9020000000000108
801,3,1000,1778.5,1950.6234413965087,0.9018000000000108
802,2,-500,1770.5,1947.571606475716,0.9016000000000108
803,1,800,1774.5,1946.1442786069651,0.9014000000000109
804,0,7100,1775.0,1952.5465838509317,0.9012000000000109
805,0,7350,1842.5,1959.24317617866,0.9010000000000109
806,1,100,1835.5,1956.9392812887236,0.9008000000000109
807,3,500,1844.5,1955.1361386138615,0.900600000000011
808,1,250,1842.5,1953.0284301606923,0.900400000000011
809,3,-850,1825.0,1949.567901234568,0.900200000000011
810,1,1300,1769.0,1948.766954377312,0.900000000000011
811,0,7000,1836.5,1954.987684729064,0.899800000000011
812,2,850,1839.5,1953.6285362853628,0.8996000000000111
813,3,100,1839.0,1951.3513513513512,0.8994000000000111
814,3,0,1833.0,1948.9570552147238,0.8992000000000111
815,0,6900,1833.0,1955.0245098039215,0.8990000000000111
816,1,650,1830.5,1953.4271725826193,0.8988000000000111
817,3,-1100,1814.0,1949.6943765281173,0.8986000000000112
818,0,7150,1875.5,1956.043956043956,0.8984000000000112
819,1,850,1872.0,1954.6951219512196,0.8982000000000112
820,1,-300,1866.5,1951.9488428745433,0.8980000000000112
821,1,300,1866.0,1949.9391727493917,0.8978000000000113
822,3,650,1804.0,1948.359659781288,0.8976000000000113
823,3,-500,1791.0,1945.388349514563,0.8974000000000113
824,1,750,1729.0,1943.939393939394,0.8972000000000113
825,3,0,1665.0,1941.5859564164648,0.8970000000000113
826,2,600,1601.0,1939.963724304716,0.8968000000000114
827,2,-600,1585.5,1936.8961352657004,0.8966000000000114
828,1,650,1579.5,1935.3437876960193,0.8964000000000114
829,1,550,1585.0,1933.6746987951808,0.8962000000000114
830,2,100,1581.5,1931.468110709988,0.8960000000000115
831,1,50,1581.5,1929.2067307692307,0.8958000000000115
832,0,6450,1636.5,1934.6338535414166,0.8956000000000115
833,1,1400,1648.0,1933.9928057553957,0.8954000000000115
834,2,150,1640.5,1931.8562874251497,0.8952000000000115
835,2,250,1636.0,1929.8444976076555,0.8950000000000116
836,1,1600,1655.0,1929.4504181600955,0.8948000000000116
837,3,600,1592.5,1927.8639618138425,0.8946000000000116
838,1,850,1593.5,1926.5792610250298,0.8944000000000116
839,3,1300,1604.5,1925.8333333333333,0.8942000000000117
840,1,-50,1539.5,1923.4839476813318,0.8940000000000117
841,1,-100,1531.0,1921.0807600950118,0.8938000000000117
842,0,6550,1586.5,1926.5717674970344,0.8936000000000117
843,0,6650,1656.0,1932.1682464454977,0.8934000000000117
844,3,300,1652.0,1930.2366863905324,0.8932000000000118
845,3,450,1648.0,1928.486997635934,0.8930000000000118
846,2,200,1639.0,1926.4462809917356,0.8928000000000118
847,2,200,1633.5,1924.4103773584907,0.8926000000000118
848,1,600,1631.5,1922.8504122497056,0.8924000000000119
849,3,-400,1559.5,1920.1176470588234,0.8922000000000119
850,1,300,1549.0,1918.213866039953,0.8920000000000119
851,3,700,1558.5,1916.7840375586854,0.8918000000000119
852,1,150,1496.5,1914.7127784290738,0.8916000000000119
853,3,650,1431.5,1913.231850117096,0.891400000000012
854,1,350,1435.0,1911.4035087719299,0.891200000000012
855,0,6600,1506.0,1916.8808411214952,0.891000000000012
856,0,7100,1507.0,1922.928821470245,0.890800000000012
857,2,500,1504.5,1921.2703962703963,0.890600000000012
858,3,-200,1434.0,1918.800931315483,0.8904000000000121
859,3,600,1431.0,1917.2674418604652,0.8902000000000121
860,0,7300,1435.0,1923.5191637630662,0.8900000000000121
861,2,-500,1427.0,1920.707656612529,0.8898000000000121
862,2,650,1428.5,1919.2352259559675,0.8896000000000122
863,0,7000,1492.5,1925.1157407407406,0.8894000000000122
864,3,-50,1485.5,1922.8323699421965,0.8892000000000122
865,3,800,1486.5,1921.5357967667437,0.8890000000000122
866,0,7300,1557.0,1927.7393310265284,0.8888000000000122
867,0,6350,1618.5,1932.8341013824884,0.8886000000000123
868,2,650,1619.0,1931.3578826237053,0.8884000000000123
869,1,450,1613.5,1929.655172413793,0.8882000000000123
870,3,650,1609.5,1928.1859931113663,0.8880000000000123
871,3,-200,1596.5,1925.7454128440368,0.8878000000000124
872,3,300,1591.0,1923.8831615120275,0.8876000000000124
873,1,650,1591.0,1922.425629290618,0.8874000000000124
874,2,200,1523.5,1920.4571428571428,0.8872000000000124
